Apothesis build on Wed Mar 22 11:03:20 2023
-------------------------------------------------

End time 1000.000000 sec
Temperature 1000.000000 K
Pressure 101325.000000 P
Random init num 0
Lattice SimpleCubic 100 100 
 
Processes
CO + * -> CO* constant 0.4000000000000000222044604925 
CO* + O* -> CO2* constant 1.e+15 
O2 + 2* -> 2O* constant 0.1499999999999999944488848769 all 


********************************************************************
Time (s)	Growth rate (ML/s)	RMS (-)	Micro-roughness (-)	O2 + 2* -> 2O* (4 N)	O2 + 2* -> 2O* (3 N)	O2 + 2* -> 2O* (2 N)	O2 + 2* -> 2O* (1 N)	CO* + O* -> CO2*	O2 + 2* -> 2O* (0 N)	CO + * -> CO*	O2 + 2* -> 2O* (4 N) (class size)	O2 + 2* -> 2O* (3 N) (class size)	O2 + 2* -> 2O* (2 N) (class size)	O2 + 2* -> 2O* (1 N) (class size)	CO* + O* -> CO2* (class size)	O2 + 2* -> 2O* (0 N) (class size)	CO + * -> CO* (class size)	O* (coverage)	CO* (coverage)	
18.9826718773118	0.004943	11.078326	2.606800	1063	1100	1502	2047	10479	0	19163	0	0	1	46	0	324	371	0.094500	0.868400	
19.0862017179081	0.003864	11.078723	2.606400	1063	1100	1502	2047	10483	0	19182	0	0	2	42	0	316	360	0.094100	0.869900	
19.1909184463438	0.005730	11.079337	2.606800	1063	1100	1502	2048	10489	0	19196	0	0	2	40	0	314	356	0.093700	0.870700	
19.2920858423318	0.003954	11.079743	2.607000	1063	1100	1502	2049	10493	0	19208	0	0	1	40	0	309	350	0.093500	0.871500	
19.3969300674105	0.007630	11.080528	2.606400	1063	1100	1502	2049	10501	0	19226	0	0	3	46	0	299	348	0.092700	0.872500	
19.5006411801996	0.004821	11.081056	2.607000	1063	1100	1503	2050	10506	0	19244	0	0	1	40	0	295	336	0.092600	0.873800	
19.6031930754004	0.007801	11.081832	2.606600	1063	1100	1503	2050	10514	0	19259	0	0	2	38	0	297	337	0.091800	0.874500	
19.7050155768472	0.004911	11.082342	2.607600	1063	1100	1504	2052	10519	0	19275	0	0	0	30	0	295	325	0.091900	0.875600	
19.8063778116111	0.003946	11.082757	2.608000	1063	1100	1504	2055	10523	0	19287	0	0	0	28	0	287	315	0.092100	0.876400	
19.9097367339276	0.004838	11.083276	2.608800	1063	1100	1504	2056	10528	0	19301	0	0	0	30	0	279	309	0.091800	0.877300	
20.0102363945201	0.002985	11.083578	2.608800	1063	1100	1504	2056	10531	0	19314	0	0	0	30	0	272	302	0.091500	0.878300	
20.1144878967928	0.002878	11.083889	2.609000	1063	1100	1504	2056	10534	0	19326	0	0	1	28	0	267	296	0.091200	0.879200	
20.2323855090659	0.005089	11.084503	2.609200	1063	1100	1504	2057	10540	0	19336	0	0	1	26	0	269	296	0.090800	0.879600	
20.3368641795899	0.005743	11.085116	2.610200	1063	1100	1504	2058	10546	0	19356	0	0	0	24	0	262	286	0.090400	0.881000	
20.4470066489897	0.005447	11.085748	2.610600	1063	1100	1504	2059	10552	0	19378	0	0	0	20	0	254	274	0.090000	0.882600	
20.5620003709656	0.004348	11.086257	2.610600	1063	1100	1504	2059	10557	0	19393	0	0	1	20	0	248	269	0.089500	0.883600	
20.6625739393221	0.007954	11.087042	2.610000	1063	1100	1504	2059	10565	0	19404	0	0	2	26	0	246	274	0.088700	0.883900	
20.774691383155	0.003568	11.087439	2.610000	1063	1100	1505	2059	10569	0	19411	0	0	3	28	0	242	273	0.088500	0.884200	
20.8784398190883	0.001928	11.087637	2.609800	1063	1100	1505	2060	10571	0	19420	0	0	3	24	0	239	266	0.088500	0.884900	
20.9791893824256	0.000993	11.087741	2.609600	1063	1100	1505	2060	10572	0	19429	0	0	2	26	0	231	259	0.088400	0.885700	
21.0837832610694	0.004780	11.088251	2.610200	1063	1100	1505	2061	10577	0	19438	0	0	2	28	0	228	258	0.088100	0.886100	
21.2005283357994	0.003426	11.088665	2.610200	1063	1100	1505	2061	10581	0	19448	0	0	2	30	0	224	256	0.087700	0.886700	
21.3134689922922	0.000885	11.088769	2.610200	1063	1100	1505	2061	10582	0	19458	0	0	1	28	0	219	248	0.087600	0.887600	
21.4302170731008	0.003426	11.089175	2.610400	1063	1100	1505	2062	10586	0	19463	0	0	1	32	0	216	249	0.087400	0.887700	
21.5332959979528	0.002910	11.089486	2.610800	1063	1100	1505	2064	10589	0	19473	0	0	1	28	0	212	241	0.087500	0.888400	
21.634584860772	0.002962	11.089806	2.611600	1063	1100	1505	2065	10592	0	19483	0	0	1	26	0	208	235	0.087400	0.889100	
21.7514171911241	0.002568	11.090135	2.611600	1063	1100	1505	2065	10595	0	19495	0	0	0	24	0	205	229	0.087100	0.890000	
21.8522822887102	0.003966	11.090532	2.611800	1063	1100	1505	2066	10599	0	19504	0	0	0	20	0	206	226	0.086900	0.890500	
21.9927630555413	0.002136	11.090816	2.611400	1063	1100	1505	2066	10602	0	19517	0	0	1	18	0	200	219	0.086600	0.891500	
22.0967286095741	0.002886	11.091136	2.612000	1063	1100	1505	2067	10605	0	19525	0	0	1	18	0	196	215	0.086500	0.892000	
22.2122130906046	0.001732	11.091325	2.611600	1063	1100	1505	2067	10607	0	19534	0	0	1	20	0	189	210	0.086300	0.892700	
22.3127434834749	0.002984	11.091636	2.611400	1063	1100	1505	2067	10610	0	19545	0	0	0	20	0	185	205	0.086000	0.893500	
22.4158007981505	0.005822	11.092241	2.611600	1063	1100	1505	2068	10616	0	19555	0	0	0	20	0	185	205	0.085600	0.893900	
22.5199315503162	0.001921	11.092457	2.611400	1063	1100	1505	2069	10618	0	19563	0	0	0	20	0	179	199	0.085600	0.894500	
22.6339123786608	0.004387	11.092957	2.611200	1063	1100	1505	2070	10623	0	19573	0	0	0	22	0	175	197	0.085300	0.895000	
22.7350308176708	0.001978	11.093174	2.611400	1063	1100	1505	2070	10625	0	19583	0	0	0	22	0	169	191	0.085100	0.895800	
22.8353603456842	0.002990	11.093512	2.612400	1063	1100	1505	2071	10628	0	19589	0	0	0	20	0	169	189	0.085000	0.896100	
22.9513395840609	0.002587	11.093832	2.613000	1063	1100	1505	2071	10631	0	19598	0	0	0	20	0	166	186	0.084700	0.896700	
23.0724385548636	0.000826	11.093935	2.613000	1063	1100	1505	2071	10632	0	19608	0	0	0	20	0	158	178	0.084600	0.897600	
23.1738789136937	0.004929	11.094445	2.613000	1063	1100	1505	2072	10637	0	19618	0	0	0	20	0	156	176	0.084300	0.898100	
23.3087294099545	0.001483	11.094643	2.612800	1063	1100	1505	2072	10639	0	19626	0	0	0	22	0	150	172	0.084100	0.898700	
23.4107880171539	0.000000	11.094643	2.612800	1063	1100	1505	2072	10639	0	19630	0	0	0	22	0	146	168	0.084100	0.899100	
23.5264167379808	0.003459	11.095039	2.613000	1063	1100	1505	2074	10643	0	19637	0	0	0	18	0	147	165	0.084100	0.899400	
23.632690217639	0.002823	11.095368	2.613800	1063	1100	1505	2075	10646	0	19643	0	0	0	16	0	147	163	0.084000	0.899700	
23.7488672998507	0.002582	11.095688	2.614000	1063	1100	1505	2076	10649	0	19653	0	0	0	14	0	143	157	0.083900	0.900400	
23.8766228824459	0.003131	11.096103	2.614200	1063	1100	1505	2077	10653	0	19662	0	0	0	14	0	140	154	0.083700	0.900900	
23.9798891489288	0.001937	11.096301	2.614000	1063	1100	1505	2077	10655	0	19668	0	0	0	12	0	140	152	0.083500	0.901300	
24.0901153372755	0.001814	11.096526	2.614200	1063	1100	1505	2078	10657	0	19669	0	0	0	10	0	143	153	0.083500	0.901200	
24.2195826559401	0.000000	11.096526	2.614200	1063	1100	1505	2078	10657	0	19675	0	0	0	8	0	139	147	0.083500	0.901800	
24.326532461269	0.002805	11.096837	2.614200	1063	1100	1505	2079	10660	0	19684	0	0	0	6	0	136	142	0.083400	0.902400	
24.4380664978856	0.000897	11.096932	2.614000	1063	1100	1505	2079	10661	0	19691	0	0	0	6	0	131	137	0.083300	0.903000	
24.5479707341111	0.002730	11.097243	2.614600	1063	1100	1505	2080	10664	0	19696	0	0	0	8	0	128	136	0.083200	0.903200	
24.6536664325264	0.000000	11.097243	2.614600	1063	1100	1505	2080	10664	0	19702	0	0	0	6	0	124	130	0.083200	0.903800	
24.7639125589968	0.002721	11.097545	2.614400	1063	1100	1505	2080	10667	0	19708	0	0	0	6	0	124	130	0.082900	0.904100	
24.888325503356	0.002411	11.097838	2.614200	1063	1100	1505	2080	10670	0	19715	0	0	0	6	0	123	129	0.082600	0.904500	
25.0033172946645	0.001739	11.098045	2.614200	1063	1100	1505	2080	10672	0	19723	0	0	0	8	0	117	125	0.082400	0.905100	
25.1234153219286	0.001665	11.098252	2.614800	1063	1100	1505	2083	10674	0	19725	0	0	0	6	0	115	121	0.082800	0.905100	
25.2585071765937	0.000740	11.098347	2.614800	1063	1100	1505	2083	10675	0	19730	0	0	0	6	0	112	118	0.082700	0.905500	
25.3994385845865	0.001419	11.098554	2.614800	1063	1100	1505	2083	10677	0	19739	0	0	0	8	0	105	113	0.082500	0.906200	
25.5498172740161	0.000665	11.098649	2.615000	1063	1100	1505	2083	10678	0	19746	0	0	0	4	0	104	108	0.082400	0.906800	
25.6662552096636	0.000859	11.098752	2.614800	1063	1100	1505	2083	10679	0	19753	0	0	0	6	0	97	103	0.082300	0.907400	
25.7740653317817	0.001855	11.098941	2.614400	1063	1100	1505	2083	10681	0	19762	0	0	0	6	0	92	98	0.082100	0.908100	
25.8793352925511	0.000950	11.099036	2.614200	1063	1100	1505	2083	10682	0	19765	0	0	1	6	0	90	97	0.082000	0.908300	
26.028693823896	0.001339	11.099252	2.614200	1063	1100	1505	2083	10684	0	19770	0	0	1	6	0	89	96	0.081800	0.908600	
26.1361580656047	0.000000	11.099252	2.614200	1063	1100	1505	2083	10684	0	19775	0	0	0	4	0	87	91	0.081800	0.909100	
26.2445774969287	0.001845	11.099468	2.614600	1063	1100	1505	2083	10686	0	19780	0	0	0	6	0	84	90	0.081600	0.909400	
26.3738814739719	0.000000	11.099468	2.614600	1063	1100	1505	2083	10686	0	19782	0	0	0	6	0	82	88	0.081600	0.909600	
26.5105033288243	0.000732	11.099572	2.614600	1063	1100	1505	2083	10687	0	19786	0	0	0	6	0	80	86	0.081500	0.909900	
26.6537048755321	0.002095	11.099883	2.614800	1063	1100	1505	2083	10690	0	19792	0	0	0	8	0	78	86	0.081200	0.910200	
26.7663474065785	0.003551	11.100324	2.615400	1063	1100	1505	2084	10694	0	19797	0	0	0	10	0	77	87	0.081000	0.910300	
26.9365714986801	0.000000	11.100324	2.615400	1063	1100	1505	2085	10694	0	19800	0	0	0	8	0	74	82	0.081200	0.910600	
27.0438134283382	0.000932	11.100419	2.615200	1063	1100	1505	2086	10695	0	19802	0	0	0	6	0	74	80	0.081300	0.910700	
27.1454004378389	0.000000	11.100419	2.615200	1063	1100	1505	2086	10695	0	19803	0	0	0	6	0	73	79	0.081300	0.910800	
27.2851488233728	0.000716	11.100514	2.615000	1063	1100	1505	2086	10696	0	19809	0	0	0	2	0	73	75	0.081200	0.911300	
27.5272915230877	0.000000	11.100514	2.615000	1063	1100	1505	2086	10696	0	19810	0	0	0	2	0	72	74	0.081200	0.911400	
27.6584694557476	0.000000	11.100514	2.615000	1063	1100	1505	2086	10696	0	19814	0	0	0	2	0	68	70	0.081200	0.911800	
27.7596970830014	0.002964	11.100842	2.615200	1063	1100	1505	2086	10699	0	19821	0	0	0	6	0	63	69	0.080900	0.912200	
27.8738697047276	0.000876	11.100955	2.615400	1063	1100	1505	2086	10700	0	19826	0	0	0	8	0	58	66	0.080800	0.912600	
28.0336690034798	0.002503	11.101378	2.615800	1063	1100	1505	2087	10704	0	19834	0	0	0	8	0	56	64	0.080600	0.913000	
28.1980657086442	0.003041	11.101887	2.615600	1063	1100	1505	2087	10709	0	19839	0	0	0	12	0	57	69	0.080100	0.913000	
28.3272825879705	0.000774	11.101982	2.615400	1063	1100	1505	2087	10710	0	19841	0	0	0	12	0	57	69	0.080000	0.913100	
28.4753419659699	0.000000	11.101982	2.615400	1063	1100	1505	2087	10710	0	19843	0	0	0	12	0	55	67	0.080000	0.913300	
28.5856281344889	0.000000	11.101982	2.615400	1063	1100	1505	2087	10710	0	19844	0	0	0	12	0	54	66	0.080000	0.913400	
28.6936761181964	0.000926	11.102076	2.615400	1063	1100	1505	2087	10711	0	19848	0	0	0	8	0	56	64	0.079900	0.913700	
28.8644089506302	0.000000	11.102076	2.615400	1063	1100	1505	2087	10711	0	19850	0	0	0	8	0	54	62	0.079900	0.913900	
28.964455434801	0.001000	11.102171	2.615200	1063	1100	1505	2087	10712	0	19852	0	0	0	10	0	52	62	0.079800	0.914000	
29.0916813020676	0.000000	11.102171	2.615200	1063	1100	1505	2087	10712	0	19855	0	0	0	6	0	53	59	0.079800	0.914300	
29.2330146276196	0.000708	11.102266	2.615000	1063	1100	1505	2087	10713	0	19859	0	0	0	8	0	49	57	0.079700	0.914600	
29.3614631532789	0.000779	11.102360	2.615200	1063	1100	1505	2087	10714	0	19863	0	0	0	4	0	51	55	0.079600	0.914900	
29.5072981523133	0.002057	11.102653	2.615000	1063	1100	1505	2087	10717	0	19867	0	0	0	6	0	51	57	0.079300	0.915000	
29.6581382606866	0.001989	11.102955	2.615400	1063	1100	1505	2088	10720	0	19872	0	0	0	4	0	52	56	0.079200	0.915200	
29.8460638145144	0.001064	11.103180	2.615600	1063	1100	1505	2088	10722	0	19875	0	0	0	2	0	55	57	0.079000	0.915300	
29.9873228893758	0.000000	11.103180	2.615600	1063	1100	1505	2088	10722	0	19878	0	0	0	0	0	54	54	0.079000	0.915600	
30.1515864022469	0.000000	11.103180	2.615600	1063	1100	1505	2088	10722	0	19881	0	0	0	0	0	51	51	0.079000	0.915900	
30.2544308825739	0.001945	11.103369	2.615400	1063	1100	1505	2088	10724	0	19884	0	0	0	2	0	50	52	0.078800	0.916000	
30.3578917049604	0.000000	11.103369	2.615400	1063	1100	1505	2088	10724	0	19885	0	0	0	2	0	49	51	0.078800	0.916100	
30.4978940943876	0.000000	11.103369	2.615400	1063	1100	1505	2088	10724	0	19888	0	0	0	2	0	46	48	0.078800	0.916400	
30.6529380523879	0.000000	11.103369	2.615400	1063	1100	1505	2088	10724	0	19891	0	0	0	0	0	45	45	0.078800	0.916700	
30.7753293056589	0.001634	11.103558	2.615200	1063	1100	1505	2088	10726	0	19897	0	0	0	4	0	39	43	0.078600	0.917100	
30.9278349392593	0.000000	11.103558	2.615200	1063	1100	1505	2088	10726	0	19898	0	0	0	4	0	38	42	0.078600	0.917200	
31.0410854807202	0.000000	11.103558	2.615200	1063	1100	1505	2088	10726	0	19899	0	0	0	4	0	37	41	0.078600	0.917300	
31.3243804213028	0.000353	11.103653	2.615000	1063	1100	1505	2088	10727	0	19902	0	0	0	4	0	36	40	0.078500	0.917500	
31.4265172618251	0.000979	11.103756	2.615000	1063	1100	1505	2089	10728	0	19905	0	0	0	2	0	35	37	0.078600	0.917700	
31.5726614321016	0.000000	11.103756	2.615000	1063	1100	1505	2089	10728	0	19908	0	0	0	0	0	34	34	0.078600	0.918000	
31.6968219963226	0.000805	11.103851	2.614800	1063	1100	1505	2089	10729	0	19910	0	0	0	0	0	34	34	0.078500	0.918100	
31.9064372363467	0.000000	11.103851	2.614800	1063	1100	1505	2089	10729	0	19912	0	0	0	0	0	32	32	0.078500	0.918300	
32.036474969168	0.000000	11.103851	2.614800	1063	1100	1505	2089	10729	0	19913	0	0	0	0	0	31	31	0.078500	0.918400	
32.2398984893626	0.000000	11.103851	2.614800	1063	1100	1505	2089	10729	0	19914	0	0	0	0	0	30	30	0.078500	0.918500	
32.3944134462131	0.000647	11.103954	2.614600	1063	1100	1505	2089	10730	0	19916	0	0	0	0	0	30	30	0.078400	0.918600	
32.5072231736904	0.000886	11.104049	2.614400	1063	1100	1505	2089	10731	0	19920	0	0	0	0	0	28	28	0.078300	0.918900	
32.6742542034264	0.000000	11.104049	2.614400	1063	1100	1505	2089	10731	0	19922	0	0	0	0	0	26	26	0.078300	0.919100	
32.7996664219427	0.000000	11.104049	2.614400	1063	1100	1505	2089	10731	0	19925	0	0	0	0	0	23	23	0.078300	0.919400	
32.901782398185	0.000000	11.104049	2.614400	1063	1100	1505	2089	10731	0	19926	0	0	0	0	0	22	22	0.078300	0.919500	
33.2036628192188	0.000000	11.104049	2.614400	1063	1100	1505	2089	10731	0	19927	0	0	0	0	0	21	21	0.078300	0.919600	
33.3875674773812	0.000000	11.104049	2.614400	1063	1100	1505	2089	10731	0	19929	0	0	0	0	0	19	19	0.078300	0.919800	
33.5241354971792	0.000732	11.104143	2.614400	1063	1100	1505	2089	10732	0	19931	0	0	0	0	0	19	19	0.078200	0.919900	
33.6263758263917	0.000000	11.104143	2.614400	1063	1100	1505	2089	10732	0	19932	0	0	0	0	0	18	18	0.078200	0.920000	
33.8495566454821	0.000448	11.104247	2.614800	1063	1100	1505	2089	10733	0	19934	0	0	0	2	0	16	18	0.078100	0.920100	
33.9915921337188	0.000704	11.104350	2.614800	1063	1100	1505	2090	10734	0	19934	0	0	0	0	0	18	18	0.078200	0.920000	
34.1914081645341	0.000000	11.104350	2.614800	1063	1100	1505	2090	10734	0	19935	0	0	0	0	0	17	17	0.078200	0.920100	
34.346774290182	0.000644	11.104454	2.614800	1063	1100	1505	2090	10735	0	19937	0	0	0	2	0	15	17	0.078100	0.920200	
34.4901975159574	0.000697	11.104549	2.614800	1063	1100	1505	2090	10736	0	19939	0	0	0	2	0	15	17	0.078000	0.920300	
34.6537843483655	0.000611	11.104643	2.614600	1063	1100	1505	2090	10737	0	19941	0	0	0	0	0	17	17	0.077900	0.920400	
34.7603036031697	0.000939	11.104738	2.614600	1063	1100	1505	2090	10738	0	19942	0	0	0	0	0	18	18	0.077800	0.920400	
35.1538422758703	0.000000	11.104738	2.614600	1063	1100	1505	2090	10738	0	19944	0	0	0	0	0	16	16	0.077800	0.920600	
35.5676011591518	0.000000	11.104738	2.614600	1063	1100	1505	2090	10738	0	19946	0	0	0	0	0	14	14	0.077800	0.920800	
36.1308111847828	0.000000	11.104738	2.614600	1063	1100	1505	2090	10738	0	19947	0	0	0	0	0	13	13	0.077800	0.920900	
36.3351283315773	0.000489	11.104832	2.614600	1063	1100	1505	2090	10739	0	19949	0	0	0	2	0	11	13	0.077700	0.921000	
36.4371258410481	0.000980	11.104927	2.614400	1063	1100	1505	2090	10740	0	19951	0	0	0	4	0	9	13	0.077600	0.921100	
36.6377039942689	0.000499	11.105021	2.614200	1063	1100	1505	2090	10741	0	19954	0	0	1	4	0	7	12	0.077500	0.921300	
37.2273605466306	0.000339	11.105228	2.614600	1063	1100	1506	2090	10743	0	19954	0	0	1	4	0	9	14	0.077500	0.921100	
37.4580871122737	0.000000	11.105228	2.614600	1063	1100	1506	2090	10743	0	19956	0	0	1	4	0	7	12	0.077500	0.921300	
37.7619406735026	0.000329	11.105323	2.614400	1063	1100	1506	2090	10744	0	19957	0	0	2	4	0	7	13	0.077400	0.921300	
38.1044180373028	0.000292	11.105418	2.614200	1063	1100	1506	2090	10745	0	19959	0	0	3	4	0	6	13	0.077300	0.921400	
38.3583188756717	0.000788	11.105625	2.614800	1063	1100	1507	2090	10747	0	19959	0	0	3	4	0	8	15	0.077300	0.921200	
38.5152470701451	0.000637	11.105728	2.614800	1063	1100	1507	2091	10748	0	19959	0	0	1	4	0	10	15	0.077400	0.921100	
39.0649988020782	0.000182	11.105832	2.614800	1063	1100	1507	2091	10749	0	19961	0	0	2	6	0	7	15	0.077300	0.921200	
40.0101788829444	0.000000	11.105832	2.614800	1063	1100	1507	2091	10749	0	19964	0	0	0	2	0	10	12	0.077300	0.921500	
40.2441154293714	0.000000	11.105832	2.614800	1063	1100	1507	2091	10749	0	19965	0	0	0	2	0	9	11	0.077300	0.921600	
40.5201550773552	0.000000	11.105832	2.614800	1063	1100	1507	2091	10749	0	19967	0	0	0	2	0	7	9	0.077300	0.921800	
40.8690462657635	0.000000	11.105832	2.614800	1063	1100	1507	2091	10749	0	19968	0	0	0	2	0	6	8	0.077300	0.921900	
41.1421430248864	0.000366	11.105926	2.614600	1063	1100	1507	2091	10750	0	19969	0	0	0	2	0	7	9	0.077200	0.921900	
41.4919412412465	0.000000	11.105926	2.614600	1063	1100	1507	2091	10750	0	19970	0	0	0	0	0	8	8	0.077200	0.922000	
41.7132025729372	0.000000	11.105926	2.614600	1063	1100	1507	2091	10750	0	19971	0	0	0	0	0	7	7	0.077200	0.922100	
41.8839346375665	0.000000	11.105926	2.614600	1063	1100	1507	2091	10750	0	19972	0	0	0	0	0	6	6	0.077200	0.922200	
42.1161327306561	0.000000	11.105926	2.614600	1063	1100	1507	2091	10750	0	19973	0	0	0	0	0	5	5	0.077200	0.922300	
43.4625785536137	0.000000	11.105926	2.614600	1063	1100	1507	2091	10750	0	19975	0	0	0	0	0	3	3	0.077200	0.922500	
44.6379062146621	0.000000	11.105926	2.614600	1063	1100	1507	2091	10750	0	19976	0	0	0	0	0	2	2	0.077200	0.922600	
48.324643413304	0.000000	11.105926	2.614600	1063	1100	1507	2091	10750	0	19977	0	0	0	0	0	1	1	0.077200	0.922700	
inf	0.000000	11.105926	2.614600	1063	1100	1507	2091	10750	0	19978	0	0	0	0	0	0	0	0.077200	0.922800	
inf	0.000000	11.105926	2.614600	1063	1100	1507	2091	10750	0	19978	0	0	0	0	0	0	0	0.077200	0.922800	
