Apothesis build on Wed Mar 22 11:03:20 2023
-------------------------------------------------

End time 1000.000000 sec
Temperature 1000.000000 K
Pressure 101325.000000 P
Random init num 0
Lattice SimpleCubic 100 100 
 
Processes
CO + * -> CO* constant 0.3000000000000000166533453694 
CO* + O* -> CO2* constant 1.e+15 
O2 + 2* -> 2O* constant 0.1749999999999999958366636576 all 


********************************************************************
Time (s)	Growth rate (ML/s)	RMS (-)	Micro-roughness (-)	O2 + 2* -> 2O* (4 N)	O2 + 2* -> 2O* (3 N)	O2 + 2* -> 2O* (2 N)	O2 + 2* -> 2O* (1 N)	CO* + O* -> CO2*	O2 + 2* -> 2O* (0 N)	CO + * -> CO*	O2 + 2* -> 2O* (4 N) (class size)	O2 + 2* -> 2O* (3 N) (class size)	O2 + 2* -> 2O* (2 N) (class size)	O2 + 2* -> 2O* (1 N) (class size)	CO* + O* -> CO2* (class size)	O2 + 2* -> 2O* (0 N) (class size)	CO + * -> CO* (class size)	O* (coverage)	CO* (coverage)	
18.8276142184911	0.020990	11.075712	2.618200	1182	1168	1576	2577	10418	0	16504	0	0	15	248	0	1063	1326	0.258800	0.608600	
18.9288076250838	0.011858	11.076949	2.619600	1182	1168	1576	2581	10430	0	16542	0	0	16	238	0	1050	1304	0.258400	0.611200	
19.0302413939139	0.020703	11.079075	2.621400	1182	1168	1576	2590	10451	0	16577	0	0	17	226	0	1050	1293	0.258100	0.612600	
19.1322519938096	0.023527	11.081602	2.624600	1182	1168	1576	2592	10475	0	16617	0	0	16	238	0	1043	1297	0.256100	0.614200	
19.2417072796033	0.017359	11.083510	2.626600	1182	1168	1579	2596	10494	0	16654	0	0	11	238	0	1035	1284	0.255600	0.616000	
19.3453681027854	0.015435	11.085134	2.627000	1182	1168	1579	2601	10510	0	16685	0	0	10	224	0	1041	1275	0.255000	0.617500	
19.4478975344001	0.016581	11.086889	2.629400	1182	1168	1580	2605	10527	0	16720	0	0	11	218	0	1035	1264	0.254300	0.619300	
19.5576420142756	0.010023	11.088003	2.629800	1182	1168	1580	2607	10538	0	16760	0	0	9	212	0	1021	1242	0.253600	0.622200	
19.661033269562	0.021278	11.090248	2.631800	1182	1168	1580	2609	10560	0	16804	0	0	12	216	0	1010	1238	0.251800	0.624400	
19.7616586741971	0.020869	11.092398	2.632000	1182	1168	1581	2612	10581	0	16842	0	0	12	224	0	998	1234	0.250500	0.626100	
19.8656027934285	0.015393	11.094066	2.634000	1182	1168	1581	2619	10597	0	16874	0	1	9	209	0	1001	1220	0.250300	0.627700	
19.9664195214054	0.015870	11.095688	2.634400	1182	1168	1582	2623	10613	0	16908	0	1	7	207	0	993	1208	0.249700	0.629500	
20.0680659709125	0.010822	11.096837	2.635600	1182	1168	1582	2626	10624	0	16945	0	0	7	198	0	982	1187	0.249200	0.632100	
20.1713245807156	0.013558	11.098261	2.636000	1182	1168	1582	2633	10638	0	16975	0	0	8	192	0	971	1171	0.249200	0.633700	
20.2792858200021	0.010189	11.099401	2.636600	1182	1168	1582	2637	10649	0	17012	0	0	6	178	0	964	1148	0.248900	0.636300	
20.3848711106394	0.013259	11.100788	2.636800	1182	1168	1582	2638	10663	0	17041	0	0	6	174	0	965	1145	0.247700	0.637800	
20.4867584820675	0.017667	11.102617	2.637200	1182	1168	1582	2640	10681	0	17079	0	0	8	184	0	947	1139	0.246300	0.639800	
20.589262929837	0.014634	11.104152	2.638200	1182	1168	1582	2644	10696	0	17119	0	0	9	172	0	940	1121	0.245600	0.642300	
20.6991666232186	0.017288	11.106102	2.640200	1182	1168	1582	2648	10715	0	17149	0	0	10	178	0	933	1121	0.244500	0.643400	
20.8044754207333	0.011395	11.107290	2.640400	1182	1168	1582	2651	10727	0	17175	0	0	10	176	0	927	1113	0.243900	0.644800	
20.9068779058189	0.015625	11.108920	2.640800	1182	1168	1582	2656	10743	0	17214	0	0	10	170	0	916	1096	0.243300	0.647100	
21.0069379905901	0.015990	11.110558	2.642400	1182	1168	1583	2658	10759	0	17245	0	0	10	172	0	909	1091	0.242300	0.648600	
21.1104866278559	0.009657	11.111575	2.642200	1182	1168	1583	2659	10769	0	17279	0	0	11	164	0	900	1075	0.241500	0.651000	
21.2144558807918	0.024046	11.114081	2.642200	1182	1168	1583	2663	10794	0	17327	0	0	17	174	0	878	1069	0.239800	0.653300	
21.3154486948354	0.010892	11.115192	2.643600	1182	1168	1583	2666	10805	0	17351	0	0	19	170	0	872	1061	0.239300	0.654600	
21.4201999343166	0.013365	11.116668	2.646800	1182	1168	1583	2669	10819	0	17387	0	0	15	172	0	860	1047	0.238500	0.656800	
21.5217453275783	0.016741	11.118372	2.647000	1182	1168	1583	2673	10836	0	17427	0	0	19	170	0	844	1033	0.237600	0.659100	
21.6251216825696	0.006771	11.119078	2.646800	1182	1168	1583	2673	10843	0	17457	0	0	15	168	0	834	1017	0.236900	0.661400	
21.7421304218168	0.019657	11.121385	2.647800	1182	1168	1584	2677	10866	0	17495	0	0	13	168	0	834	1015	0.235600	0.662900	
21.8433667414875	0.019756	11.123471	2.649200	1182	1168	1584	2683	10886	0	17535	0	0	13	168	0	822	1003	0.234800	0.664900	
21.9444648595069	0.007913	11.124289	2.649600	1182	1168	1584	2687	10894	0	17556	0	0	12	160	0	818	990	0.234800	0.666200	
22.0466501513813	0.010765	11.125381	2.650600	1182	1168	1584	2689	10905	0	17586	0	0	11	144	0	823	978	0.234100	0.668100	
22.1498438654987	0.010660	11.126482	2.651000	1182	1168	1584	2690	10916	0	17621	0	0	11	142	0	810	963	0.233200	0.670500	
22.2507869076275	0.012879	11.127772	2.651200	1182	1168	1584	2692	10929	0	17645	0	0	12	136	0	813	961	0.232300	0.671600	
22.36523648068	0.009611	11.128872	2.652600	1182	1168	1585	2694	10940	0	17676	0	0	14	134	0	798	946	0.231800	0.673600	
22.4664124040408	0.009884	11.129879	2.652400	1182	1168	1585	2694	10950	0	17700	0	0	15	144	0	783	942	0.230800	0.675000	
22.5677219226719	0.015793	11.131514	2.652000	1182	1168	1586	2695	10966	0	17742	0	0	13	150	0	765	928	0.229600	0.677600	
22.6715373874107	0.007706	11.132322	2.652800	1182	1168	1586	2697	10974	0	17773	0	1	11	131	0	766	909	0.229200	0.679900	
22.7791017746488	0.013015	11.133733	2.652800	1182	1168	1586	2697	10988	0	17810	0	1	15	135	0	749	900	0.227800	0.682200	
22.8803402424673	0.006914	11.134465	2.654200	1182	1168	1586	2698	10995	0	17835	0	1	16	131	0	739	887	0.227300	0.684000	
22.9848144715572	0.007657	11.135273	2.655000	1182	1168	1588	2701	11003	0	17855	0	1	15	123	0	734	873	0.227500	0.685200	
23.0898803737239	0.007614	11.136072	2.655200	1182	1168	1590	2702	11011	0	17872	0	1	14	119	0	732	866	0.227300	0.686100	
23.1904797051519	0.015905	11.137760	2.657000	1182	1168	1590	2705	11027	0	17901	0	1	12	123	0	727	863	0.226300	0.687400	
23.2930198661762	0.012678	11.139066	2.657000	1182	1169	1590	2706	11040	0	17936	0	0	13	130	0	707	850	0.225400	0.689600	
23.3990787648817	0.016029	11.140794	2.657800	1182	1169	1591	2708	11057	0	17964	0	0	13	132	0	705	850	0.224300	0.690700	
23.4993273547454	0.008978	11.141661	2.657200	1182	1169	1591	2709	11066	0	17999	0	0	17	126	0	688	831	0.223600	0.693300	
23.5993822632567	0.013992	11.143132	2.659600	1182	1169	1593	2712	11080	0	18027	0	0	17	126	0	678	821	0.223200	0.694700	
23.7018106621852	0.005858	11.143734	2.659800	1182	1169	1593	2713	11086	0	18051	0	0	16	122	0	669	807	0.222800	0.696500	
23.805842647771	0.013457	11.145259	2.662600	1182	1169	1593	2718	11100	0	18076	0	0	18	118	0	664	800	0.222400	0.697600	
23.9145957965662	0.011034	11.146479	2.662800	1182	1169	1593	2719	11112	0	18108	0	0	19	118	0	653	790	0.221400	0.699600	
24.0153373852162	0.011912	11.147744	2.664400	1182	1169	1593	2722	11124	0	18135	0	0	14	118	0	649	781	0.220800	0.701100	
24.1196349387816	0.009588	11.148731	2.664400	1182	1169	1595	2723	11134	0	18155	0	0	10	116	0	649	775	0.220400	0.702100	
24.2256744923486	0.013203	11.150184	2.665200	1182	1169	1595	2726	11148	0	18180	0	0	9	120	0	643	772	0.219600	0.703200	
24.3313156099874	0.009466	11.151206	2.664800	1182	1169	1596	2726	11158	0	18208	0	0	8	122	0	632	762	0.218800	0.705000	
24.4364708339306	0.011412	11.152444	2.664600	1182	1169	1596	2728	11170	0	18231	0	0	9	120	0	630	759	0.218000	0.706100	
24.5375567159428	0.011871	11.153654	2.665200	1182	1169	1596	2730	11182	0	18251	0	0	12	124	0	623	759	0.217200	0.706900	
24.6443075212254	0.009368	11.154712	2.667000	1182	1169	1596	2732	11192	0	18273	0	0	13	116	0	624	753	0.216600	0.708100	
24.7455020523298	0.010870	11.155828	2.667800	1182	1169	1597	2734	11203	0	18289	0	0	9	120	0	624	753	0.216100	0.708600	
24.8479364441533	0.010739	11.156899	2.667800	1182	1169	1597	2735	11214	0	18311	0	0	9	120	0	622	751	0.215200	0.709700	
24.9524786998815	0.010522	11.157997	2.668200	1182	1169	1598	2737	11225	0	18336	0	0	8	120	0	614	742	0.214700	0.711100	
25.055504455293	0.008736	11.158889	2.668400	1182	1169	1598	2739	11234	0	18366	0	0	6	108	0	612	726	0.214200	0.713200	
25.1566933696841	0.005930	11.159489	2.668600	1182	1169	1598	2740	11240	0	18383	0	0	9	108	0	602	719	0.213800	0.714300	
25.2596247803765	0.009715	11.160475	2.668400	1182	1169	1599	2743	11250	0	18404	0	0	9	100	0	601	710	0.213600	0.715400	
25.3624003218613	0.006811	11.161178	2.668600	1182	1169	1600	2743	11257	0	18433	0	0	7	104	0	582	693	0.213100	0.717600	
25.4693078074793	0.009354	11.162200	2.670000	1182	1169	1600	2745	11267	0	18459	0	0	8	90	0	585	683	0.212500	0.719200	
25.5718922528785	0.007798	11.162997	2.670600	1182	1169	1600	2746	11275	0	18477	0	0	8	88	0	583	679	0.211900	0.720200	
25.6789989822429	0.009336	11.164009	2.671200	1182	1169	1601	2747	11285	0	18495	0	0	7	90	0	580	677	0.211300	0.721000	
25.7915608890372	0.010661	11.165218	2.672000	1182	1169	1601	2750	11297	0	18516	0	0	7	96	0	571	674	0.210700	0.721900	
25.8982322454886	0.011250	11.166445	2.672600	1182	1169	1601	2751	11309	0	18539	0	0	8	100	0	565	673	0.209700	0.723000	
25.9984545586229	0.016962	11.168169	2.673600	1182	1169	1601	2755	11326	0	18561	0	0	8	102	0	567	677	0.208800	0.723500	
26.0993636564148	0.008919	11.169105	2.673400	1182	1169	1601	2757	11335	0	18587	0	0	8	104	0	553	665	0.208300	0.725200	
26.2060657855541	0.011246	11.170278	2.673200	1182	1169	1602	2759	11347	0	18618	0	0	7	94	0	551	652	0.207700	0.727100	
26.3095356655191	0.010631	11.171365	2.673200	1182	1169	1602	2762	11358	0	18645	0	0	8	96	0	537	641	0.207200	0.728700	
26.4113166239365	0.007860	11.172207	2.674000	1182	1169	1602	2763	11366	0	18669	0	0	7	96	0	528	631	0.206600	0.730300	
26.5126918924086	0.008878	11.173124	2.674200	1182	1169	1602	2764	11375	0	18686	0	0	5	102	0	523	630	0.205900	0.731100	
26.6224264396238	0.010935	11.174422	2.676800	1182	1169	1603	2770	11387	0	18707	0	0	2	92	0	525	619	0.206100	0.732000	
26.7238042661721	0.007891	11.175263	2.677600	1182	1169	1603	2773	11395	0	18723	0	0	3	84	0	526	613	0.205900	0.732800	
26.82772542362	0.006736	11.175965	2.678000	1182	1169	1603	2774	11402	0	18736	0	0	3	82	0	527	612	0.205400	0.733400	
26.943156212168	0.010396	11.177119	2.678000	1182	1169	1603	2776	11414	0	18756	0	0	2	82	0	528	612	0.204600	0.734200	
27.0489843671893	0.005670	11.177701	2.678000	1182	1169	1603	2776	11420	0	18779	0	0	2	82	0	517	601	0.204000	0.735900	
27.1490874658306	0.007992	11.178479	2.677400	1182	1169	1603	2776	11428	0	18799	0	0	3	82	0	512	597	0.203200	0.737100	
27.2542525039063	0.005705	11.179088	2.677800	1182	1169	1603	2779	11434	0	18817	0	0	3	80	0	502	585	0.203200	0.738300	
27.3581598558202	0.007699	11.179875	2.677600	1182	1169	1603	2782	11442	0	18834	0	0	3	78	0	497	578	0.203000	0.739200	
27.4583827407762	0.003991	11.180286	2.677600	1182	1169	1603	2782	11446	0	18850	0	1	3	83	0	483	570	0.202600	0.740400	
27.5624618480063	0.007686	11.181091	2.678000	1182	1169	1603	2784	11454	0	18865	0	1	2	81	0	483	567	0.202200	0.741100	
27.6642728551962	0.004911	11.181605	2.678800	1182	1169	1604	2785	11459	0	18881	0	1	2	73	0	481	557	0.202100	0.742200	
27.770738597146	0.001879	11.181811	2.678800	1182	1169	1604	2788	11461	0	18892	0	1	1	65	0	477	544	0.202500	0.743100	
27.8711356482875	0.006972	11.182549	2.679200	1182	1169	1604	2789	11468	0	18906	0	0	1	68	0	473	542	0.202000	0.743800	
27.9769050750783	0.011345	11.183810	2.681200	1182	1169	1604	2792	11480	0	18921	0	0	3	66	0	476	545	0.201400	0.744100	
28.0777294122482	0.004959	11.184297	2.680800	1182	1169	1604	2794	11485	0	18931	0	1	3	61	0	476	541	0.201300	0.744600	
28.1807389271756	0.003883	11.184717	2.681400	1182	1169	1604	2795	11489	0	18937	0	1	3	63	0	474	541	0.201100	0.744800	
28.2830086558688	0.005867	11.185343	2.682400	1182	1170	1604	2796	11495	0	18952	0	0	6	56	0	472	534	0.200900	0.745700	
28.3930651565423	0.002726	11.185652	2.682600	1182	1170	1604	2797	11498	0	18969	0	0	5	54	0	462	521	0.200800	0.747100	
28.4936707572113	0.002982	11.185960	2.682800	1182	1170	1604	2799	11501	0	18979	0	0	5	50	0	458	513	0.200900	0.747800	
28.5948420710922	0.008896	11.186876	2.683200	1182	1170	1604	2801	11510	0	18998	0	0	2	54	0	452	508	0.200400	0.748800	
28.6997670199996	0.002859	11.187176	2.682600	1182	1170	1604	2802	11513	0	19010	0	1	4	55	0	440	500	0.200300	0.749700	
28.8012429221393	0.002956	11.187511	2.683400	1182	1170	1605	2803	11516	0	19020	0	1	3	49	0	439	492	0.200400	0.750400	
28.902226813362	0.011883	11.188718	2.683800	1182	1171	1605	2803	11528	0	19038	0	0	4	54	0	438	496	0.199400	0.751000	
29.0060195395079	0.004817	11.189214	2.683200	1182	1171	1605	2803	11533	0	19056	0	0	2	50	0	436	488	0.198900	0.752300	
29.1079961968527	0.009806	11.190250	2.684000	1182	1171	1605	2805	11543	0	19079	0	0	3	48	0	430	481	0.198300	0.753600	
29.2187978496545	0.004513	11.190764	2.684600	1182	1171	1605	2807	11548	0	19092	0	0	4	44	0	426	474	0.198200	0.754400	
29.3190518700468	0.004987	11.191269	2.684400	1182	1171	1605	2808	11553	0	19104	0	0	4	48	0	418	470	0.197900	0.755100	
29.4448851642835	0.004768	11.191859	2.684400	1182	1171	1605	2810	11559	0	19112	0	0	4	46	0	420	470	0.197700	0.755300	
29.5467211870066	0.004910	11.192372	2.685200	1182	1171	1605	2810	11564	0	19124	0	0	4	44	0	420	468	0.197200	0.756000	
29.6571806337996	0.007242	11.193159	2.685200	1182	1171	1605	2812	11572	0	19135	0	0	4	48	0	417	469	0.196800	0.756300	
29.7620021959338	0.003816	11.193587	2.685800	1182	1171	1605	2812	11576	0	19150	0	0	4	46	0	412	462	0.196400	0.757400	
29.8655704963149	0.002897	11.193869	2.686000	1182	1171	1605	2812	11579	0	19167	0	0	3	48	0	400	451	0.196100	0.758800	
29.9699333634567	0.008624	11.194767	2.686200	1182	1171	1605	2812	11588	0	19187	0	0	3	56	0	390	449	0.195200	0.759900	
30.0709568119302	0.008909	11.195673	2.686600	1182	1171	1605	2813	11597	0	19211	0	0	4	64	0	373	441	0.194500	0.761400	
30.1797656677864	0.004595	11.196214	2.687200	1182	1171	1605	2813	11602	0	19227	0	0	2	64	0	369	435	0.194000	0.762500	
30.3187223415038	0.003598	11.196727	2.688600	1182	1171	1605	2815	11607	0	19236	0	0	2	60	0	370	432	0.193900	0.762900	
30.4314704550935	0.003548	11.197138	2.688800	1182	1171	1605	2817	11611	0	19246	0	0	2	60	0	364	426	0.193900	0.763500	
30.5373980789466	0.008496	11.198071	2.690400	1182	1171	1605	2820	11620	0	19258	0	0	3	56	0	367	426	0.193600	0.763800	
30.664359039071	0.004726	11.198678	2.690600	1182	1171	1605	2821	11626	0	19273	0	0	4	54	0	363	421	0.193200	0.764700	
30.7697760441346	0.006640	11.199388	2.690200	1182	1171	1606	2821	11633	0	19288	0	0	1	52	0	365	418	0.192700	0.765500	
30.8736396374792	0.002888	11.199687	2.690200	1182	1171	1606	2821	11636	0	19298	0	0	1	48	0	365	414	0.192400	0.766200	
30.9753764147581	0.002949	11.200004	2.690000	1182	1171	1606	2821	11639	0	19315	0	0	1	48	0	354	403	0.192100	0.767600	
31.0781803935323	0.005836	11.200621	2.690200	1182	1171	1606	2822	11645	0	19329	0	0	2	50	0	347	399	0.191700	0.768400	
31.185337065899	0.002800	11.200955	2.691400	1182	1171	1606	2823	11648	0	19344	0	0	1	46	0	341	388	0.191600	0.769600	
31.2897824854771	0.005745	11.201571	2.691400	1182	1171	1606	2825	11654	0	19353	0	0	2	44	0	341	387	0.191400	0.769900	
31.408873300188	0.002519	11.201870	2.691600	1182	1171	1606	2825	11657	0	19366	0	0	3	42	0	335	380	0.191100	0.770900	
31.5178483496262	0.008259	11.202812	2.692400	1182	1171	1606	2828	11666	0	19383	0	0	3	44	0	328	375	0.190800	0.771700	
31.6320670252895	0.008755	11.203821	2.692200	1182	1171	1606	2828	11676	0	19402	0	0	2	52	0	322	376	0.189800	0.772600	
31.7339938875886	0.006868	11.204566	2.693600	1182	1171	1606	2831	11683	0	19414	0	0	1	54	0	317	372	0.189700	0.773100	
31.8356257847812	0.003936	11.204977	2.693600	1182	1171	1606	2833	11687	0	19429	0	0	1	54	0	306	361	0.189700	0.774200	
31.9428831819491	0.005594	11.205610	2.694400	1182	1171	1606	2833	11693	0	19446	0	0	3	58	0	295	356	0.189100	0.775300	
32.0579839189944	0.002606	11.205927	2.694800	1182	1171	1606	2833	11696	0	19463	0	0	3	56	0	286	345	0.188800	0.776700	
32.162251348126	0.004795	11.206503	2.695800	1182	1171	1606	2835	11701	0	19470	0	0	2	54	0	288	344	0.188700	0.776900	
32.2837597150193	0.004938	11.207109	2.696000	1182	1171	1606	2835	11707	0	19482	0	0	3	56	0	285	344	0.188100	0.777500	
32.3876006664383	0.002889	11.207399	2.696000	1182	1171	1606	2835	11710	0	19491	0	0	4	54	0	283	341	0.187800	0.778100	
32.4893647974837	0.004913	11.207895	2.695800	1182	1171	1606	2835	11715	0	19509	0	1	3	53	0	276	333	0.187300	0.779400	
32.5987957624151	0.007311	11.208706	2.696600	1182	1171	1607	2836	11723	0	19526	0	0	4	52	0	272	328	0.186900	0.780300	
32.7031451607096	0.002875	11.209023	2.696800	1182	1171	1607	2837	11726	0	19537	0	0	4	46	0	271	321	0.186800	0.781100	
32.8033780477904	0.000998	11.209117	2.696800	1182	1171	1607	2837	11727	0	19543	0	0	4	46	0	267	317	0.186700	0.781600	
32.9252238538876	0.000821	11.209210	2.696800	1182	1171	1607	2837	11728	0	19550	0	0	5	46	0	261	312	0.186600	0.782200	
33.0372106968599	0.006251	11.209920	2.697800	1182	1171	1607	2840	11735	0	19558	0	0	6	50	0	256	312	0.186500	0.782300	
33.1373844130664	0.001997	11.210125	2.698000	1182	1171	1607	2840	11737	0	19570	0	0	5	48	0	251	304	0.186300	0.783300	
33.2486663729867	0.002696	11.210406	2.697600	1182	1171	1608	2840	11740	0	19583	0	0	4	42	0	249	295	0.186200	0.784300	
33.3524684257156	0.001927	11.210593	2.697400	1182	1171	1608	2841	11742	0	19587	0	0	4	42	0	247	293	0.186200	0.784500	
33.454012485735	0.000000	11.210593	2.697400	1182	1171	1608	2842	11742	0	19593	0	0	4	38	0	243	285	0.186400	0.785100	
33.5583053740472	0.001918	11.210789	2.697400	1182	1171	1608	2842	11744	0	19601	0	0	4	38	0	239	281	0.186200	0.785700	
33.6687549723464	0.002716	11.211115	2.697800	1182	1171	1608	2843	11747	0	19606	0	0	4	38	0	238	280	0.186100	0.785900	
33.7917458753639	0.005691	11.211833	2.698800	1182	1171	1608	2845	11754	0	19615	0	1	1	39	0	240	281	0.185800	0.786100	
33.8998623277208	0.006475	11.212497	2.698200	1182	1171	1608	2845	11761	0	19628	0	0	2	40	0	240	282	0.185100	0.786700	
34.00281399617	0.001943	11.212703	2.698600	1182	1171	1608	2845	11763	0	19636	0	0	3	38	0	237	278	0.184900	0.787300	
34.1203456978127	0.002553	11.213028	2.698800	1182	1171	1608	2845	11766	0	19646	0	0	3	40	0	231	274	0.184600	0.788000	
34.2383818566159	0.002542	11.213318	2.698800	1182	1171	1608	2846	11769	0	19663	0	0	3	36	0	222	261	0.184500	0.789400	
34.3575956320258	0.001678	11.213505	2.698800	1182	1171	1608	2846	11771	0	19671	0	0	2	32	0	223	257	0.184300	0.790000	
34.4868286850693	0.004643	11.214112	2.699600	1182	1171	1608	2848	11777	0	19679	0	0	2	30	0	225	257	0.184100	0.790200	
34.5903336136849	0.000000	11.214112	2.699600	1182	1171	1608	2848	11777	0	19683	0	0	2	28	0	223	253	0.184100	0.790600	
34.6909421733944	0.000000	11.214112	2.699600	1182	1171	1608	2848	11777	0	19688	0	0	1	28	0	219	248	0.184100	0.791100	
34.7932819900423	0.001954	11.214299	2.699400	1182	1171	1608	2848	11779	0	19695	0	0	1	26	0	218	245	0.183900	0.791600	
34.9118414393354	0.003374	11.214709	2.700000	1182	1171	1608	2849	11783	0	19707	0	0	1	24	0	214	239	0.183700	0.792400	
35.0413091704903	0.004634	11.215307	2.699800	1182	1171	1608	2849	11789	0	19724	0	0	1	24	0	209	234	0.183100	0.793500	
35.1450624166966	0.006747	11.215989	2.699200	1182	1171	1608	2849	11796	0	19736	0	0	2	28	0	206	236	0.182400	0.794000	
35.2673348344612	0.004907	11.216559	2.698800	1182	1171	1608	2849	11802	0	19747	0	0	3	32	0	202	237	0.181800	0.794500	
35.3742718318624	0.002805	11.216876	2.699600	1182	1171	1608	2850	11805	0	19753	0	0	2	26	0	207	235	0.181700	0.794800	
35.4843235603221	0.002726	11.217210	2.700400	1182	1171	1608	2851	11808	0	19759	0	0	2	16	0	215	233	0.181600	0.795100	
35.5856281933037	0.007897	11.217994	2.699800	1182	1171	1608	2851	11816	0	19772	0	0	1	20	0	215	236	0.180800	0.795600	
35.6927517273361	0.002801	11.218302	2.699800	1182	1171	1608	2851	11819	0	19781	0	0	1	22	0	210	233	0.180500	0.796200	
35.8014752092378	0.004599	11.218770	2.699200	1182	1171	1608	2851	11824	0	19793	0	0	2	26	0	203	231	0.180000	0.796900	
35.9214385383261	0.000834	11.218864	2.699000	1182	1171	1608	2851	11825	0	19797	0	0	2	24	0	203	229	0.179900	0.797200	
36.0769830291523	0.002572	11.219274	2.699000	1182	1171	1609	2851	11829	0	19805	0	0	2	26	0	199	227	0.179700	0.797600	
36.1869997858183	0.000000	11.219274	2.699000	1182	1171	1609	2851	11829	0	19810	0	0	2	24	0	196	222	0.179700	0.798100	
36.3354069168861	0.002021	11.219572	2.698800	1182	1171	1609	2851	11832	0	19820	0	0	2	24	0	192	218	0.179400	0.798800	
36.4386915038362	0.001936	11.219759	2.698400	1182	1171	1609	2851	11834	0	19828	0	0	2	24	0	188	214	0.179200	0.799400	
36.5607557908291	0.001638	11.219947	2.698400	1182	1171	1609	2851	11836	0	19833	0	0	2	24	0	187	213	0.179000	0.799700	
36.679885178141	0.004197	11.220459	2.698400	1182	1171	1609	2851	11841	0	19840	0	0	4	30	0	182	216	0.178500	0.799900	
36.7837855552966	0.002887	11.220749	2.698800	1182	1171	1609	2852	11844	0	19844	0	0	2	30	0	184	216	0.178400	0.800000	
36.8911914974961	0.003724	11.221176	2.699400	1182	1171	1609	2853	11848	0	19851	0	0	3	28	0	184	215	0.178200	0.800300	
37.0079989956915	0.003424	11.221577	2.699200	1182	1171	1609	2853	11852	0	19862	0	0	3	28	0	181	212	0.177800	0.801000	
37.1312837902712	0.001622	11.221782	2.699200	1182	1171	1609	2853	11854	0	19870	0	0	2	28	0	178	208	0.177600	0.801600	
37.2619358721836	0.003062	11.222201	2.699200	1182	1171	1609	2854	11858	0	19881	0	0	1	22	0	180	203	0.177400	0.802300	
37.3624029265913	0.000995	11.222295	2.699200	1182	1171	1609	2854	11859	0	19886	0	0	1	24	0	175	200	0.177300	0.802700	
37.4639773982732	0.005907	11.222910	2.700400	1182	1171	1609	2856	11865	0	19893	0	0	0	24	0	177	201	0.177100	0.802800	
37.5709978197746	0.003738	11.223319	2.701400	1182	1171	1609	2858	11869	0	19900	0	0	0	24	0	174	198	0.177100	0.803100	
37.6776700868016	0.002812	11.223627	2.701400	1182	1171	1609	2858	11872	0	19905	0	0	0	26	0	173	199	0.176800	0.803300	
37.7895047617795	0.002683	11.223925	2.701400	1182	1171	1609	2858	11875	0	19911	0	0	0	26	0	173	199	0.176500	0.803600	
37.8941158936766	0.003824	11.224335	2.702000	1182	1171	1609	2858	11879	0	19920	0	0	1	24	0	173	198	0.176100	0.804100	
38.0540761904452	0.002501	11.224754	2.702000	1182	1171	1610	2858	11883	0	19926	0	0	1	26	0	171	198	0.175900	0.804300	
38.1738637631833	0.001670	11.224959	2.702200	1182	1171	1610	2858	11885	0	19931	0	0	1	28	0	168	197	0.175700	0.804600	
38.2943619071408	0.003320	11.225395	2.702800	1182	1171	1610	2859	11889	0	19942	0	0	1	26	0	165	192	0.175500	0.805300	
38.4022443409025	0.004635	11.225916	2.703600	1182	1171	1610	2860	11894	0	19949	0	0	1	26	0	166	193	0.175200	0.805500	
38.5087020602644	0.006575	11.226607	2.704400	1182	1171	1610	2862	11901	0	19956	0	0	1	32	0	163	196	0.174900	0.805500	
38.6152685888778	0.001877	11.226812	2.704600	1182	1171	1610	2862	11903	0	19963	0	0	1	34	0	158	193	0.174700	0.806000	
38.757915825879	0.000701	11.226905	2.704400	1182	1171	1610	2863	11904	0	19967	0	0	2	30	0	157	189	0.174800	0.806300	
38.8581929952322	0.000997	11.227008	2.704400	1182	1171	1610	2863	11905	0	19979	0	0	2	30	0	147	179	0.174700	0.807400	
39.0029505379729	0.002072	11.227351	2.705200	1182	1171	1611	2864	11908	0	19982	0	0	1	30	0	147	178	0.174800	0.807400	
39.1048202618261	0.003927	11.227734	2.705200	1182	1171	1611	2865	11912	0	19987	0	0	2	30	0	147	179	0.174600	0.807500	
39.2175487231747	0.002661	11.228050	2.706000	1182	1171	1611	2866	11915	0	19992	0	0	2	30	0	146	178	0.174500	0.807700	
39.317550463446	0.003000	11.228375	2.705600	1182	1171	1611	2866	11918	0	19997	0	0	3	32	0	144	179	0.174200	0.807900	
39.4422930003576	0.003207	11.228802	2.706600	1182	1171	1612	2867	11922	0	20001	0	0	1	32	0	146	179	0.174200	0.807900	
39.5449092757494	0.001949	11.229016	2.707000	1182	1171	1612	2871	11924	0	20005	0	0	1	26	0	144	171	0.174800	0.808100	
39.6782611318867	0.003749	11.229492	2.706600	1182	1171	1612	2871	11929	0	20015	0	0	1	24	0	146	171	0.174300	0.808600	
39.785212407512	0.002805	11.229809	2.707000	1182	1171	1612	2872	11932	0	20020	0	0	1	24	0	145	170	0.174200	0.808800	
39.9144011882987	0.003096	11.230218	2.707400	1182	1171	1612	2873	11936	0	20024	0	0	1	26	0	145	172	0.174000	0.808800	
40.06089525915	0.004096	11.230824	2.708000	1182	1171	1612	2874	11942	0	20033	0	0	1	28	0	144	173	0.173600	0.809100	
40.1695654145517	0.001840	11.231028	2.708200	1182	1171	1612	2874	11944	0	20039	0	0	1	28	0	142	171	0.173400	0.809500	
